frame,xmin,xmax,ymin,ymax,class_id,occl
set00_V013_1282.png,132,161,153,214,1,0
set00_V013_1066.png,151,167,139,192,1,0
set00_V013_1104.png,310,326,143,207,1,0
set00_V013_994.png,540,577,103,222,1,0
set00_V013_395.png,0,110,52,431,1,0
set00_V013_1302.png,105,139,151,220,1,0
set00_V013_1006.png,600,637,107,229,1,0
set00_V013_1228.png,190,212,152,203,1,0
set00_V013_543.png,618,638,160,230,1,0
set00_V013_1114.png,365,382,144,215,1,0
set00_V013_292.png,141,259,139,386,1,0
set00_V013_292.png,280,375,139,360,1,0
set00_V013_292.png,367,476,160,381,1,0
set00_V013_411.png,365,388,166,221,1,0
set00_V013_651.png,49,68,155,226,1,0
set00_V013_638.png,79,98,157,223,1,0
set00_V013_40.png,1,69,112,349,1,0
set00_V013_40.png,76,182,67,383,1,0
set00_V013_1077.png,189,207,139,198,1,0
set00_V013_1521.png,30,72,164,244,1,0
set00_V013_1521.png,108,137,150,224,1,0
set00_V013_312.png,15,110,134,381,1,0
set00_V013_312.png,145,230,138,359,1,0
set00_V013_312.png,218,313,159,381,1,0
set00_V013_1593.png,585,617,134,229,1,0
set00_V013_1593.png,126,159,162,212,1,0
set00_V013_377.png,138,295,45,424,1,0
set00_V013_377.png,365,387,168,223,1,0
set00_V013_1125.png,431,449,144,216,1,0
set00_V013_1313.png,92,127,152,222,1,0
set00_V013_1264.png,152,180,153,210,1,0
set00_V013_1218.png,198,218,153,203,1,0
set00_V013_746.png,478,508,152,234,1,0
set00_V013_1132.png,475,492,144,221,1,0
set00_V013_1312.png,93,128,152,222,1,0
set00_V013_359.png,297,477,48,427,1,0
set00_V013_362.png,265,445,49,428,1,0
set00_V013_1509.png,53,99,164,238,1,0
set00_V013_1509.png,122,149,151,219,1,0
set00_V013_852.png,39,66,156,215,1,0
set00_V013_512.png,594,615,162,227,1,0
set00_V013_512.png,351,374,165,217,1,0
set00_V013_1452.png,180,197,155,205,1,0
set00_V013_1295.png,116,146,151,216,1,0
set00_V013_1293.png,119,148,152,216,1,0
set00_V013_865.png,69,93,154,213,1,0
set00_V013_1148.png,575,598,141,230,1,0
set00_V013_1148.png,473,494,142,222,1,0
set00_V013_478.png,581,600,164,227,1,0
set00_V013_661.png,27,46,153,231,1,0
set00_V013_262.png,398,492,133,390,1,0
set00_V013_262.png,492,592,133,375,1,0
set00_V013_262.png,87,105,170,220,1,0
set00_V013_1658.png,22,60,165,239,1,0
set00_V013_737.png,466,491,154,226,1,0
set00_V013_1079.png,197,215,139,198,1,0
set00_V013_1105.png,315,331,143,207,1,0
set00_V013_536.png,606,633,159,229,1,0
set00_V013_112.png,131,237,156,354,1,0
set00_V013_112.png,322,416,126,348,1,0
set00_V013_56.png,15,105,68,385,1,0
set00_V013_173.png,482,604,130,385,1,0
set00_V013_173.png,262,372,107,373,1,0
set00_V013_155.png,43,142,131,343,1,0
set00_V013_155.png,399,524,111,377,1,0
set00_V013_290.png,158,276,140,387,1,0
set00_V013_290.png,296,386,138,359,1,0
set00_V013_290.png,378,489,160,381,1,0
set00_V013_873.png,94,118,152,211,1,0
set00_V013_131.png,18,100,156,345,1,0
set00_V013_131.png,180,312,131,343,1,0
set00_V013_201.png,124,199,133,377,1,0
set00_V013_201.png,83,146,117,364,1,0
set00_V013_201.png,81,99,170,220,1,0
set00_V013_1248.png,170,195,152,206,1,0
set00_V013_959.png,387,425,120,201,1,0
set00_V013_1004.png,590,627,106,228,1,0
set00_V013_1533.png,6,41,163,249,1,0
set00_V013_1533.png,514,532,150,214,1,0
set00_V013_1533.png,89,119,147,228,1,0
set00_V013_204.png,91,166,136,376,1,0
set00_V013_204.png,81,120,116,363,1,0
set00_V013_204.png,81,99,170,220,1,0
set00_V013_1489.png,89,135,166,230,1,0
set00_V013_1489.png,145,169,155,214,1,0
set00_V013_199.png,147,227,132,378,1,0
set00_V013_199.png,92,163,115,363,1,0
set00_V013_199.png,80,98,170,220,1,0
set00_V013_1243.png,175,200,152,206,1,0
set00_V013_1560.png,539,564,147,222,1,0
set00_V013_1560.png,203,228,157,208,1,0
set00_V013_1560.png,40,72,142,235,1,0
set00_V013_29.png,22,113,116,353,1,0
set00_V013_29.png,126,252,81,397,1,0
set00_V013_1353.png,52,90,144,235,1,0
set00_V013_1067.png,154,171,139,193,1,0
set00_V013_481.png,582,601,164,227,1,0
set00_V013_1547.png,525,546,149,215,1,0
set00_V013_1547.png,66,97,145,232,1,0
set00_V013_217.png,13,79,112,359,1,0
set00_V013_1069.png,161,178,139,194,1,0
set00_V013_1634.png,116,143,149,214,1,0
set00_V013_1634.png,67,104,163,227,1,0
set00_V013_1545.png,524,544,149,214,1,0
set00_V013_1545.png,69,100,145,232,1,0
set00_V013_1505.png,60,107,165,237,1,0
set00_V013_1505.png,127,154,152,218,1,0
set00_V013_103.png,212,314,154,354,1,0
set00_V013_103.png,365,488,133,355,1,0
set00_V013_910.png,221,245,140,202,1,0
set00_V013_1111.png,348,365,144,212,1,0
set00_V013_1647.png,126,154,150,229,1,0
set00_V013_1647.png,43,80,164,233,1,0
set00_V013_1090.png,245,261,141,202,1,0
set00_V013_779.png,602,643,146,247,1,0
set00_V013_1339.png,69,104,147,231,1,0
set00_V013_474.png,580,599,165,227,1,0
set00_V013_1610.png,104,139,161,214,1,0
set00_V013_1629.png,117,141,149,212,1,0
set00_V013_1629.png,75,111,163,224,1,0
set00_V013_105.png,192,297,155,355,1,0
set00_V013_105.png,356,471,131,353,1,0
set00_V013_853.png,42,69,156,215,1,0
set00_V013_85.png,415,524,154,355,1,0
set00_V013_85.png,513,608,120,355,1,0
set00_V013_848.png,31,58,156,215,1,0
set00_V013_247.png,527,615,138,395,1,0
set00_V013_1628.png,118,142,149,211,1,0
set00_V013_1628.png,77,113,162,223,1,0
set00_V013_1341.png,68,103,146,233,1,0
set00_V013_333.png,21,109,137,358,1,0
set00_V013_333.png,85,167,158,382,1,0
set00_V013_258.png,427,518,136,393,1,0
set00_V013_258.png,517,617,132,378,1,0
set00_V013_258.png,86,104,170,220,1,0
set00_V013_1225.png,193,214,152,203,1,0
set00_V013_1570.png,553,578,145,224,1,0
set00_V013_1570.png,175,201,156,209,1,0
set00_V013_1570.png,14,47,139,237,1,0
set00_V013_864.png,67,92,154,213,1,0
set00_V013_506.png,590,609,162,226,1,0
set00_V013_506.png,351,374,165,217,1,0
set00_V013_623.png,111,127,158,224,1,0
set00_V013_91.png,341,461,154,354,1,0
set00_V013_91.png,476,575,121,355,1,0
set00_V013_144.png,125,208,130,342,1,0
set00_V013_144.png,474,601,113,379,1,0
set00_V013_168.png,307,405,109,375,1,0
set00_V013_114.png,118,219,156,351,1,0
set00_V013_114.png,311,405,125,347,1,0
set00_V013_1174.png,595,626,134,238,1,0
set00_V013_1267.png,149,177,154,211,1,0
set00_V013_516.png,589,611,157,223,1,0
set00_V013_516.png,352,374,164,216,1,0
set00_V013_483.png,582,601,164,227,1,0
set00_V013_527.png,599,624,158,226,1,0
set00_V013_527.png,353,376,163,218,1,0
set00_V013_422.png,571,590,171,224,1,0
set00_V013_422.png,365,387,168,219,1,0
set00_V013_429.png,571,590,169,225,1,0
set00_V013_730.png,456,480,154,225,1,0
set00_V013_674.png,6,16,150,231,1,0
set00_V013_1230.png,189,212,152,204,1,0
set00_V013_188.png,282,380,133,379,1,0
set00_V013_188.png,150,261,100,366,1,0
set00_V013_188.png,78,96,171,221,1,0
set00_V013_470.png,579,599,167,225,1,0
set00_V013_178.png,426,537,132,381,1,0
set00_V013_178.png,216,346,105,371,1,0
set00_V013_1347.png,62,98,144,235,1,0
set00_V013_912.png,228,252,138,202,1,0
set00_V013_334.png,14,103,137,358,1,0
set00_V013_334.png,78,162,158,382,1,0
set00_V013_95.png,296,406,154,354,1,0
set00_V013_95.png,433,548,127,356,1,0
set00_V013_1641.png,118,149,149,217,1,0
set00_V013_1641.png,55,92,163,230,1,0
set00_V013_142.png,139,219,129,341,1,0
set00_V013_142.png,492,611,114,380,1,0
set00_V013_21.png,52,149,119,356,1,0
set00_V013_21.png,193,299,75,391,1,0
set00_V013_1603.png,602,634,131,231,1,0
set00_V013_1603.png,113,147,161,212,1,0
set00_V013_432.png,571,590,168,225,1,0
set00_V013_432.png,362,385,164,219,1,0
set00_V013_90.png,352,475,154,354,1,0
set00_V013_90.png,487,582,119,354,1,0
set00_V013_1154.png,611,631,138,227,1,0
set00_V013_1154.png,506,528,140,224,1,0
set00_V013_1461.png,135,167,167,218,1,0
set00_V013_1461.png,173,192,156,208,1,0
set00_V013_1598.png,595,627,132,230,1,0
set00_V013_1598.png,120,153,162,213,1,0
set00_V013_1451.png,181,197,155,205,1,0
set00_V013_621.png,116,131,158,224,1,0
set00_V013_1661.png,16,54,165,241,1,0
set00_V013_482.png,582,601,164,227,1,0
set00_V013_202.png,113,188,134,377,1,0
set00_V013_202.png,78,138,116,363,1,0
set00_V013_202.png,81,99,170,220,1,0
set00_V013_1554.png,531,555,148,218,1,0
set00_V013_1554.png,53,85,144,234,1,0
set00_V013_348.png,411,551,47,424,1,0
set00_V013_348.png,13,106,157,382,1,0
set00_V013_1109.png,336,353,144,211,1,0
set00_V013_321.png,95,171,137,358,1,0
set00_V013_321.png,165,242,159,382,1,0
set00_V013_2.png,34,125,114,353,1,0
set00_V013_2.png,139,254,104,366,1,0
set00_V013_2.png,289,414,66,396,1,0
set00_V013_1590.png,559,578,142,200,1,0
set00_V013_1590.png,579,611,136,230,1,0
set00_V013_494.png,586,605,163,226,1,0
set00_V013_166.png,324,422,110,376,1,0
set00_V013_975.png,449,482,111,208,1,0
set00_V013_502.png,589,608,163,226,1,0
set00_V013_502.png,351,374,166,218,1,0
set00_V013_295.png,115,233,137,384,1,0
set00_V013_295.png,256,359,140,361,1,0
set00_V013_295.png,350,456,160,381,1,0
set00_V013_164.png,341,439,110,376,1,0
set00_V013_1108.png,331,348,144,210,1,0
set00_V013_1273.png,142,171,154,212,1,0
set00_V013_1129.png,456,473,144,219,1,0
set00_V013_764.png,536,574,148,242,1,0
set00_V013_337.png,512,625,49,425,1,0
set00_V013_337.png,56,147,157,381,1,0
set00_V013_1376.png,8,52,142,255,1,0
set00_V013_1277.png,138,167,154,213,1,0
set00_V013_92.png,330,448,154,354,1,0
set00_V013_92.png,465,568,122,354,1,0
set00_V013_1338.png,70,105,147,229,1,0
set00_V013_546.png,624,638,160,230,1,0
set00_V013_271.png,324,421,135,386,1,0
set00_V013_271.png,421,521,138,366,1,0
set00_V013_271.png,91,109,170,220,1,0
set00_V013_271.png,504,607,172,379,1,0
set00_V013_1335.png,72,107,149,226,1,0
set00_V013_78.png,503,589,156,359,1,0
set00_V013_346.png,431,560,47,423,1,0
set00_V013_346.png,12,112,157,382,1,0
set00_V013_726.png,450,474,154,225,1,0
set00_V013_883.png,125,149,149,208,1,0
set00_V013_1249.png,169,195,153,207,1,0
set00_V013_300.png,82,194,135,382,1,0
set00_V013_300.png,216,321,139,360,1,0
set00_V013_300.png,308,419,160,380,1,0
set00_V013_1241.png,177,202,152,205,1,0
set00_V013_459.png,359,382,164,219,1,0
set00_V013_997.png,556,593,102,224,1,0
set00_V013_54.png,23,115,68,385,1,0
set00_V013_283.png,219,333,142,389,1,0
set00_V013_283.png,347,429,137,358,1,0
set00_V013_283.png,93,111,171,221,1,0
set00_V013_283.png,417,534,164,381,1,0
set00_V013_500.png,588,607,163,226,1,0
set00_V013_500.png,351,374,166,218,1,0
set00_V013_965.png,407,445,118,206,1,0
set00_V013_1640.png,118,148,149,217,1,0
set00_V013_1640.png,56,93,163,229,1,0
set00_V013_1140.png,524,544,144,228,1,0
set00_V013_1140.png,430,449,144,219,1,0
set00_V013_457.png,360,383,164,219,1,0
set00_V013_408.png,571,590,172,222,1,0
set00_V013_408.png,366,389,167,222,1,0
set00_V013_846.png,27,54,157,216,1,0
set00_V013_671.png,6,24,150,231,1,0
set00_V013_347.png,421,555,47,424,1,0
set00_V013_347.png,12,109,157,382,1,0
set00_V013_277.png,273,374,139,386,1,0
set00_V013_277.png,377,473,140,361,1,0
set00_V013_277.png,91,109,170,220,1,0
set00_V013_277.png,457,572,171,381,1,0
set00_V013_1450.png,182,198,155,205,1,0
set00_V013_1457.png,176,194,156,207,1,0
set00_V013_1478.png,107,150,166,225,1,0
set00_V013_1478.png,158,180,156,210,1,0
set00_V013_471.png,579,599,167,226,1,0
set00_V013_1301.png,107,140,151,219,1,0
set00_V013_197.png,170,259,132,378,1,0
set00_V013_197.png,102,181,111,363,1,0
set00_V013_197.png,79,97,171,221,1,0
set00_V013_1072.png,171,189,139,195,1,0
set00_V013_1343.png,67,102,145,235,1,0
set00_V013_903.png,196,220,144,203,1,0
set00_V013_514.png,595,616,162,227,1,0
set00_V013_514.png,351,373,164,216,1,0
set00_V013_315.png,0,89,134,381,1,0
set00_V013_315.png,131,207,138,359,1,0
set00_V013_315.png,199,288,159,381,1,0
set00_V013_480.png,581,600,164,227,1,0
set00_V013_51.png,34,129,68,385,1,0
set00_V013_185.png,324,422,134,380,1,0
set00_V013_185.png,168,289,101,367,1,0
set00_V013_185.png,76,94,172,222,1,0
set00_V013_135.png,13,84,156,345,1,0
set00_V013_135.png,168,276,130,342,1,0
set00_V013_110.png,144,255,156,356,1,0
set00_V013_110.png,334,428,126,348,1,0
set00_V013_1569.png,552,577,145,223,1,0
set00_V013_1569.png,178,204,156,209,1,0
set00_V013_1569.png,17,50,139,237,1,0
set00_V013_537.png,607,634,159,229,1,0
set00_V013_1168.png,568,596,136,234,1,0
set00_V013_252.png,479,567,138,395,1,0
set00_V013_37.png,6,81,113,350,1,0
set00_V013_37.png,89,201,72,388,1,0
set00_V013_647.png,58,77,156,223,1,0
set00_V013_633.png,90,108,157,223,1,0
set00_V013_1368.png,22,67,144,251,1,0
set00_V013_1367.png,24,69,145,251,1,0
set00_V013_1300.png,108,140,151,219,1,0
set00_V013_298.png,95,210,136,383,1,0
set00_V013_298.png,232,337,139,360,1,0
set00_V013_298.png,325,434,160,380,1,0
set00_V013_1556.png,534,558,148,220,1,0
set00_V013_1556.png,49,81,143,234,1,0
set00_V013_775.png,586,630,146,247,1,0
set00_V013_113.png,125,229,156,352,1,0
set00_V013_113.png,317,411,125,347,1,0
set00_V013_515.png,589,610,157,222,1,0
set00_V013_515.png,351,373,164,216,1,0
set00_V013_1147.png,567,591,142,231,1,0
set00_V013_1147.png,468,489,142,221,1,0
set00_V013_376.png,146,299,44,423,1,0
set00_V013_376.png,366,388,168,223,1,0
set00_V013_1576.png,558,587,142,227,1,0
set00_V013_1576.png,5,34,138,238,1,0
set00_V013_670.png,6,25,150,231,1,0
set00_V013_1333.png,73,108,149,225,1,0
set00_V013_956.png,376,414,121,199,1,0
set00_V013_390.png,35,183,50,429,1,0
set00_V013_390.png,363,386,167,222,1,0
set00_V013_221.png,0,58,111,357,1,0
set00_V013_1180.png,628,637,133,239,1,0
set00_V013_444.png,362,385,164,219,1,0
set00_V013_1372.png,13,60,143,254,1,0
set00_V013_152.png,66,161,131,343,1,0
set00_V013_152.png,413,555,111,377,1,0
set00_V013_86.png,403,514,154,355,1,0
set00_V013_86.png,508,603,120,355,1,0
set00_V013_1287.png,126,155,152,214,1,0
set00_V013_645.png,63,82,157,223,1,0
set00_V013_1371.png,15,61,143,253,1,0
set00_V013_662.png,25,44,152,231,1,0
set00_V013_1304.png,102,137,151,221,1,0
set00_V013_939.png,313,350,125,203,1,0
set00_V013_458.png,359,382,164,219,1,0
set00_V013_531.png,602,628,159,228,1,0
set00_V013_531.png,354,373,163,218,1,0
set00_V013_934.png,297,336,126,203,1,0
set00_V013_1280.png,134,163,153,213,1,0
set00_V013_440.png,362,385,164,219,1,0
set00_V013_1460.png,136,168,167,217,1,0
set00_V013_1460.png,173,191,156,208,1,0
set00_V013_892.png,156,180,147,206,1,0
set00_V013_1559.png,538,563,147,221,1,0
set00_V013_1559.png,206,231,157,207,1,0
set00_V013_1559.png,43,75,142,235,1,0
set00_V013_840.png,13,40,155,214,1,0
set00_V013_875.png,100,124,151,210,1,0
set00_V013_767.png,549,588,148,243,1,0
set00_V013_1573.png,556,583,142,224,1,0
set00_V013_1573.png,5,38,138,238,1,0
set00_V013_34.png,11,92,114,351,1,0
set00_V013_34.png,101,220,76,392,1,0
set00_V013_385.png,71,257,49,428,1,0
set00_V013_385.png,360,386,167,222,1,0
set00_V013_760.png,521,559,148,242,1,0
set00_V013_1526.png,20,59,163,245,1,0
set00_V013_1526.png,100,130,149,224,1,0
set00_V013_1131.png,469,486,144,220,1,0
set00_V013_1308.png,97,132,152,222,1,0
set00_V013_1281.png,133,162,153,213,1,0
set00_V013_1279.png,135,164,153,213,1,0
set00_V013_1097.png,278,294,143,207,1,0
set00_V013_747.png,481,512,152,235,1,0
set00_V013_1163.png,547,573,137,230,1,0
set00_V013_659.png,32,51,153,230,1,0
set00_V013_1646.png,126,154,150,229,1,0
set00_V013_1646.png,45,82,164,233,1,0
set00_V013_532.png,603,629,159,228,1,0
set00_V013_532.png,355,372,163,218,1,0
set00_V013_1091.png,250,266,142,203,1,0
set00_V013_765.png,540,578,148,242,1,0
set00_V013_765.png,279,311,149,212,1,0
set00_V013_1524.png,24,64,163,244,1,0
set00_V013_1524.png,104,134,149,224,1,0
set00_V013_28.png,26,117,116,353,1,0
set00_V013_28.png,134,257,81,397,1,0
set00_V013_1632.png,116,142,149,213,1,0
set00_V013_1632.png,70,106,163,226,1,0
set00_V013_1612.png,101,136,161,215,1,0
set00_V013_1486.png,94,140,166,229,1,0
set00_V013_1486.png,149,173,155,213,1,0
set00_V013_1480.png,104,148,166,226,1,0
set00_V013_1480.png,156,179,156,211,1,0
set00_V013_773.png,577,619,147,246,1,0
set00_V013_26.png,33,126,117,354,1,0
set00_V013_26.png,151,269,79,395,1,0
set00_V013_323.png,83,159,137,358,1,0
set00_V013_323.png,154,227,158,381,1,0
set00_V013_1577.png,558,588,142,228,1,0
set00_V013_1577.png,5,33,138,238,1,0
set00_V013_350.png,391,543,47,424,1,0
set00_V013_1472.png,117,157,167,223,1,0
set00_V013_1472.png,163,184,156,209,1,0
set00_V013_299.png,89,202,136,383,1,0
set00_V013_299.png,224,329,139,360,1,0
set00_V013_299.png,316,426,160,380,1,0
set00_V013_1506.png,58,105,164,236,1,0
set00_V013_1506.png,126,153,152,219,1,0
set00_V013_1649.png,128,156,150,230,1,0
set00_V013_1649.png,40,77,164,234,1,0
set00_V013_137.png,11,77,156,345,1,0
set00_V013_137.png,163,259,130,342,1,0
set00_V013_137.png,535,632,115,381,1,0
set00_V013_907.png,210,234,143,203,1,0
set00_V013_476.png,580,599,164,227,1,0
set00_V013_13.png,10,87,115,354,1,0
set00_V013_13.png,88,192,114,361,1,0
set00_V013_13.png,226,344,67,393,1,0
set00_V013_1456.png,177,194,156,207,1,0
set00_V013_1251.png,166,192,153,208,1,0
set00_V013_1585.png,559,575,142,200,1,0
set00_V013_1585.png,570,602,138,229,1,0
set00_V013_1498.png,73,120,165,233,1,0
set00_V013_1498.png,135,161,153,216,1,0
set00_V013_1226.png,192,214,152,203,1,0
set00_V013_1449.png,183,199,155,205,1,0
set00_V013_1483.png,99,144,166,227,1,0
set00_V013_1483.png,152,175,156,212,1,0
set00_V013_1513.png,45,90,164,240,1,0
set00_V013_1513.png,117,145,151,221,1,0
set00_V013_1490.png,87,134,165,230,1,0
set00_V013_1490.png,144,168,155,215,1,0
set00_V013_41.png,73,178,67,383,1,0
set00_V013_762.png,528,566,148,242,1,0
set00_V013_1375.png,8,56,142,255,1,0
set00_V013_1235.png,184,208,152,204,1,0
set00_V013_1286.png,127,156,152,214,1,0
set00_V013_1337.png,70,105,148,228,1,0
set00_V013_291.png,150,268,139,386,1,0
set00_V013_291.png,288,381,138,359,1,0
set00_V013_291.png,372,482,160,381,1,0
set00_V013_294.png,124,242,138,385,1,0
set00_V013_294.png,264,365,139,360,1,0
set00_V013_294.png,356,463,160,381,1,0
set00_V013_157.png,29,131,131,343,1,0
set00_V013_157.png,389,503,111,377,1,0
set00_V013_1262.png,154,181,153,209,1,0
set00_V013_20.png,2,59,115,354,1,0
set00_V013_20.png,56,154,120,357,1,0
set00_V013_20.png,202,306,74,390,1,0
set00_V013_310.png,24,122,134,381,1,0
set00_V013_310.png,154,246,138,359,1,0
set00_V013_310.png,232,331,160,381,1,0
set00_V013_663.png,23,42,152,232,1,0
set00_V013_145.png,117,202,130,342,1,0
set00_V013_145.png,465,597,113,379,1,0
set00_V013_1144.png,548,571,143,231,1,0
set00_V013_1144.png,452,472,143,220,1,0
set00_V013_1599.png,597,629,131,230,1,0
set00_V013_1599.png,118,152,161,212,1,0
set00_V013_25.png,37,131,118,355,1,0
set00_V013_25.png,160,276,78,394,1,0
set00_V013_426.png,571,590,170,225,1,0
set00_V013_426.png,364,386,168,218,1,0
set00_V013_120.png,80,165,156,345,1,0
set00_V013_120.png,277,371,124,346,1,0
set00_V013_320.png,101,177,137,358,1,0
set00_V013_320.png,170,249,159,382,1,0
set00_V013_1586.png,559,576,142,200,1,0
set00_V013_1586.png,572,604,138,230,1,0
set00_V013_985.png,493,530,109,216,1,0
set00_V013_420.png,571,590,172,224,1,0
set00_V013_420.png,365,387,167,219,1,0
set00_V013_351.png,381,538,47,425,1,0
set00_V013_1128.png,450,467,144,218,1,0
set00_V013_1122.png,412,430,144,216,1,0
set00_V013_1310.png,95,130,152,222,1,0
set00_V013_129.png,25,110,156,345,1,0
set00_V013_129.png,192,326,130,343,1,0
set00_V013_1491.png,85,132,165,230,1,0
set00_V013_1491.png,143,168,154,214,1,0
set00_V013_485.png,583,602,164,227,1,0
set00_V013_329.png,46,128,137,358,1,0
set00_V013_329.png,113,189,158,381,1,0
set00_V013_1255.png,162,188,153,208,1,0
set00_V013_526.png,598,622,158,226,1,0
set00_V013_526.png,353,376,163,218,1,0
set00_V013_5.png,26,115,115,354,1,0
set00_V013_5.png,125,237,107,365,1,0
set00_V013_5.png,269,394,65,395,1,0
set00_V013_1488.png,90,136,166,230,1,0
set00_V013_1488.png,146,170,155,214,1,0
set00_V013_867.png,75,99,153,212,1,0
set00_V013_639.png,77,96,157,223,1,0
set00_V013_1314.png,91,126,152,222,1,0
set00_V013_1311.png,94,129,152,222,1,0
set00_V013_755.png,503,540,148,241,1,0
set00_V013_274.png,299,396,138,386,1,0
set00_V013_274.png,395,495,141,364,1,0
set00_V013_274.png,91,109,170,220,1,0
set00_V013_274.png,479,590,172,380,1,0
set00_V013_619.png,120,134,158,224,1,0
set00_V013_898.png,177,201,145,204,1,0
set00_V013_138.png,10,73,156,345,1,0
set00_V013_138.png,160,250,130,342,1,0
set00_V013_138.png,527,628,115,381,1,0
set00_V013_47.png,50,149,68,384,1,0
set00_V013_1611.png,102,137,161,215,1,0
set00_V013_304.png,55,163,134,381,1,0
set00_V013_304.png,184,291,138,359,1,0
set00_V013_304.png,276,387,160,381,1,0
set00_V013_626.png,105,122,158,224,1,0
set00_V013_1325.png,80,115,150,226,1,0
set00_V013_497.png,587,606,163,226,1,0
set00_V013_497.png,350,371,166,219,1,0
set00_V013_392.png,21,153,51,430,1,0
set00_V013_392.png,365,387,168,220,1,0
set00_V013_1485.png,96,141,166,228,1,0
set00_V013_1485.png,150,174,155,212,1,0
set00_V013_124.png,56,141,156,345,1,0
set00_V013_124.png,239,351,127,345,1,0
set00_V013_177.png,441,552,131,382,1,0
set00_V013_177.png,225,351,106,372,1,0
set00_V013_1254.png,163,189,153,208,1,0
set00_V013_272.png,316,413,136,386,1,0
set00_V013_272.png,413,513,139,365,1,0
set00_V013_272.png,91,109,170,220,1,0
set00_V013_272.png,496,602,172,379,1,0
set00_V013_721.png,445,467,152,225,1,0
set00_V013_449.png,362,384,164,219,1,0
set00_V013_538.png,608,636,159,229,1,0
set00_V013_666.png,16,35,152,233,1,0
set00_V013_530.png,601,626,159,227,1,0
set00_V013_530.png,354,375,163,218,1,0
set00_V013_11.png,12,94,115,354,1,0
set00_V013_11.png,97,203,112,362,1,0
set00_V013_11.png,232,354,65,394,1,0
set00_V013_778.png,599,640,146,247,1,0
set00_V013_368.png,209,380,48,427,1,0
set00_V013_368.png,371,390,167,222,1,0
set00_V013_70.png,596,645,166,369,1,0
set00_V013_978.png,462,495,110,210,1,0
set00_V013_286.png,193,311,142,389,1,0
set00_V013_286.png,328,408,137,358,1,0
set00_V013_286.png,93,111,172,222,1,0
set00_V013_286.png,400,514,160,381,1,0
set00_V013_487.png,584,603,163,226,1,0
set00_V013_849.png,33,60,156,215,1,0
set00_V013_1662.png,14,52,165,241,1,0
set00_V013_119.png,86,174,156,346,1,0
set00_V013_119.png,282,376,124,346,1,0
set00_V013_1639.png,117,147,149,216,1,0
set00_V013_1639.png,58,95,163,229,1,0
set00_V013_1257.png,160,187,153,209,1,0
set00_V013_1134.png,488,506,144,223,1,0
set00_V013_507.png,591,610,162,226,1,0
set00_V013_507.png,351,374,165,217,1,0
set00_V013_850.png,35,62,156,215,1,0
set00_V013_630.png,97,115,157,223,1,0
set00_V013_1514.png,43,88,164,240,1,0
set00_V013_1514.png,116,144,151,222,1,0
set00_V013_193.png,218,316,133,379,1,0
set00_V013_193.png,123,216,104,364,1,0
set00_V013_193.png,78,96,171,221,1,0
set00_V013_39.png,3,73,113,350,1,0
set00_V013_39.png,80,188,69,385,1,0
set00_V013_1495.png,78,125,165,232,1,0
set00_V013_1495.png,138,163,154,216,1,0
set00_V013_1588.png,559,577,142,200,1,0
set00_V013_1588.png,576,608,137,230,1,0
set00_V013_1548.png,525,546,149,215,1,0
set00_V013_1548.png,64,95,145,232,1,0
set00_V013_902.png,192,216,144,203,1,0
set00_V013_4.png,29,119,114,353,1,0
set00_V013_4.png,129,242,106,366,1,0
set00_V013_4.png,276,401,65,395,1,0
set00_V013_1315.png,90,125,152,222,1,0
set00_V013_171.png,494,628,130,385,1,0
set00_V013_171.png,281,383,108,374,1,0
set00_V013_968.png,419,456,116,207,1,0
set00_V013_309.png,29,129,134,381,1,0
set00_V013_309.png,158,253,138,359,1,0
set00_V013_309.png,239,340,160,381,1,0
set00_V013_358.png,308,488,48,427,1,0
set00_V013_1172.png,586,616,134,236,1,0
set00_V013_724.png,448,471,153,225,1,0
set00_V013_1584.png,568,600,139,230,1,0
set00_V013_441.png,362,385,164,219,1,0
set00_V013_754.png,500,537,149,241,1,0
set00_V013_1245.png,173,198,152,206,1,0
set00_V013_1620.png,89,125,162,220,1,0
set00_V013_1365.png,28,72,145,249,1,0
set00_V013_750.png,489,522,151,238,1,0
set00_V013_332.png,27,113,137,358,1,0
set00_V013_332.png,92,172,158,382,1,0
set00_V013_1164.png,551,578,137,231,1,0
set00_V013_125.png,50,135,156,345,1,0
set00_V013_125.png,230,346,127,344,1,0
set00_V013_289.png,167,285,141,388,1,0
set00_V013_289.png,304,392,138,359,1,0
set00_V013_289.png,383,495,160,381,1,0
set00_V013_759.png,517,555,148,242,1,0
set00_V013_1614.png,98,133,161,216,1,0
set00_V013_322.png,89,165,137,358,1,0
set00_V013_322.png,159,234,159,382,1,0
set00_V013_133.png,16,93,156,345,1,0
set00_V013_133.png,174,294,130,342,1,0
set00_V013_986.png,498,535,109,217,1,0
set00_V013_3.png,31,122,114,353,1,0
set00_V013_3.png,134,248,105,366,1,0
set00_V013_3.png,282,407,66,396,1,0
set00_V013_668.png,12,31,152,233,1,0
set00_V013_719.png,443,464,152,225,1,0
set00_V013_941.png,320,355,124,202,1,0
set00_V013_1162.png,542,568,138,229,1,0
set00_V013_540.png,610,638,160,230,1,0
set00_V013_380.png,113,281,46,425,1,0
set00_V013_380.png,364,386,167,222,1,0
set00_V013_149.png,88,179,130,342,1,0
set00_V013_149.png,431,580,112,378,1,0
set00_V013_1562.png,542,567,146,222,1,0
